4,0,0,0,0,2,2,4,1,1
4,0,0,0,1,1,2,4,1,1
5,0,1,0,0,1,2,4,1,1
6,0,0,0,0,3,2,4,0,0
6,0,0,0,0,3,3,4,1,1
6,0,0,0,1,2,2,4,1,1
6,0,0,0,1,2,3,4,1,1
6,0,0,1,1,1,2,4,2,2
6,0,0,1,1,1,3,4,1,1
6,0,2,0,0,0,2,4,0,0
6,1,1,0,0,0,2,4,1,1
7,0,1,0,0,2,2,4,1,1
7,0,1,0,0,2,3,4,1,1
7,0,1,0,1,1,2,4,2,2
7,0,1,0,1,1,3,4,1,1
8,0,0,0,0,4,2,4,0,0
8,0,0,0,0,4,3,4,0,0
8,0,0,0,0,4,4,4,2,2
8,0,0,0,1,3,2,4,0,0
8,0,0,0,1,3,3,4,1,1
8,0,0,0,1,3,4,4,2,2
8,0,0,0,2,2,2,4,0,0
8,0,0,0,2,2,3,4,1,1
8,0,0,0,2,2,4,4,3,3
8,0,0,1,1,2,2,4,1,1
8,0,0,1,1,2,3,4,2,2
8,0,0,1,1,2,4,4,3,3
8,0,2,0,0,1,2,4,1,1
8,0,2,0,0,1,3,4,0,0
8,1,1,0,0,1,2,4,2,2
8,1,1,0,0,1,3,4,1,1
9,0,1,0,0,3,2,4,0,0
9,0,1,0,0,3,3,4,1,1
9,0,1,0,0,3,4,4,2,2
9,0,1,0,1,2,2,4,1,1
9,0,1,0,1,2,3,4,2,2
9,0,1,0,1,2,4,4,3,3
9,0,1,1,1,1,2,4,3,3
9,0,1,1,1,1,3,4,3,3
9,0,1,1,1,1,4,4,4,4
9,0,3,0,0,0,2,4,0,0
9,0,3,0,0,0,3,4,0,0
9,1,2,0,0,0,2,4,1,1
9,1,2,0,0,0,3,4,0,0
10,0,0,0,0,5,2,4,0,0
10,0,0,0,0,5,3,4,0,0
10,0,0,0,0,5,4,4,0,0
10,0,0,0,0,5,5,4,1,1
10,0,0,0,1,4,2,4,0,0
10,0,0,0,1,4,3,4,0,0
10,0,0,0,1,4,4,4,2,2
10,0,0,0,1,4,5,4,2,2
10,0,0,0,2,3,2,4,0,0
10,0,0,0,2,3,3,4,0,0
10,0,0,0,2,3,4,4,3,3
10,0,0,0,2,3,5,4,3,3
10,0,0,1,1,3,2,4,0,0
10,0,0,1,1,3,3,4,1,1
10,0,0,1,1,3,4,4,6,6
10,0,0,1,1,3,5,4,4,4
10,0,0,1,2,2,2,4,0,0
10,0,0,1,2,2,3,4,1,1
10,0,0,1,2,2,4,4,8,8
10,0,0,1,2,2,5,4,5,5
10,0,2,0,0,2,2,4,1,1
10,0,2,0,0,2,3,4,1,1
10,0,2,0,0,2,4,4,0,0
10,0,2,0,1,1,2,4,2,2
10,0,2,0,1,1,3,4,1,1
10,0,2,0,1,1,4,4,1,1
10,1,1,0,0,2,2,4,1,1
10,1,1,0,0,2,3,4,2,2
10,1,1,0,0,2,4,4,3,3
10,1,1,0,1,1,2,4,3,3
10,1,1,0,1,1,3,4,3,3
10,1,1,0,1,1,4,4,4,4
11,0,1,0,0,4,2,4,0,0
11,0,1,0,0,4,3,4,0,0
11,0,1,0,0,4,4,4,2,2
11,0,1,0,0,4,5,4,2,2
11,0,1,0,1,3,2,4,0,0
11,0,1,0,1,3,3,4,1,1
11,0,1,0,1,3,4,4,6,6
11,0,1,0,1,3,5,4,4,4
11,0,1,0,2,2,2,4,0,0
11,0,1,0,2,2,3,4,1,1
11,0,1,0,2,2,4,4,8,8
11,0,1,0,2,2,5,4,5,5
11,0,1,1,1,2,2,4,1,1
11,0,1,1,1,2,3,4,3,3
11,0,1,1,1,2,4,4,14,14
11,0,1,1,1,2,5,4,7,7
11,0,3,0,0,1,2,4,1,1
11,0,3,0,0,1,3,4,0,0
11,0,3,0,0,1,4,4,0,0
11,1,2,0,0,1,2,4,2,2
11,1,2,0,0,1,3,4,1,1
11,1,2,0,0,1,4,4,1,1
12,0,0,0,0,6,2,4,0,0
12,0,0,0,0,6,3,4,0,0
12,0,0,0,0,6,4,4,0,0
12,0,0,0,0,6,5,4,0,0
12,0,0,0,0,6,6,4,3,3
12,0,0,0,1,5,2,4,0,0
12,0,0,0,1,5,3,4,0,0
12,0,0,0,1,5,4,4,0,0
12,0,0,0,1,5,5,4,2,2
12,0,0,0,1,5,6,4,4,4
12,0,0,0,2,4,2,4,0,0
12,0,0,0,2,4,3,4,0,0
12,0,0,0,2,4,4,4,0,0
12,0,0,0,2,4,5,4,4,4
12,0,0,0,2,4,6,4,6,6
12,0,0,0,3,3,2,4,0,0
12,0,0,0,3,3,3,4,0,0
12,0,0,0,3,3,4,4,1,1
12,0,0,0,3,3,5,4,5,5
12,0,0,0,3,3,6,4,6,6
12,0,0,1,1,4,2,4,0,0
12,0,0,1,1,4,3,4,0,0
12,0,0,1,1,4,4,4,3,3
12,0,0,1,1,4,5,4,8,8
12,0,0,1,1,4,6,4,7,7
12,0,0,1,2,3,2,4,0,0
12,0,0,1,2,3,3,4,0,0
12,0,0,1,2,3,4,4,6,6
12,0,0,1,2,3,5,4,13,13
12,0,0,1,2,3,6,4,9,9
12,0,0,2,2,2,2,4,0,0
12,0,0,2,2,2,3,4,0,0
12,0,0,2,2,2,4,4,8,8
12,0,0,2,2,2,5,4,17,17
12,0,0,2,2,2,6,4,12,12
12,0,2,0,0,3,2,4,0,0
12,0,2,0,0,3,3,4,1,1
12,0,2,0,0,3,4,4,3,3
12,0,2,0,0,3,5,4,1,1
12,0,2,0,1,2,2,4,1,1
12,0,2,0,1,2,3,4,2,2
12,0,2,0,1,2,4,4,6,6
12,0,2,0,1,2,5,4,2,2
12,0,2,1,1,1,2,4,3,3
12,0,2,1,1,1,3,4,3,3
12,0,2,1,1,1,4,4,10,10
12,0,2,1,1,1,5,4,3,3
12,0,4,0,0,0,2,4,0,0
12,0,4,0,0,0,3,4,0,0
12,0,4,0,0,0,4,4,0,0
12,1,1,0,0,3,2,4,0,0
12,1,1,0,0,3,3,4,1,1
12,1,1,0,0,3,4,4,6,6
12,1,1,0,0,3,5,4,4,4
12,1,1,0,1,2,2,4,1,1
12,1,1,0,1,2,3,4,3,3
12,1,1,0,1,2,4,4,14,14
12,1,1,0,1,2,5,4,7,7
12,1,1,1,1,1,2,4,4,4
12,1,1,1,1,1,3,4,6,6
12,1,1,1,1,1,4,4,24,24
12,1,1,1,1,1,5,4,10,10
12,1,3,0,0,0,2,4,1,1
12,1,3,0,0,0,3,4,0,0
12,1,3,0,0,0,4,4,0,0
12,2,2,0,0,0,2,4,1,1
12,2,2,0,0,0,3,4,0,0
12,2,2,0,0,0,4,4,1,1
13,0,1,0,0,5,2,4,0,0
13,0,1,0,0,5,3,4,0,0
13,0,1,0,0,5,4,4,0,0
13,0,1,0,0,5,5,4,2,2
13,0,1,0,0,5,6,4,4,4
13,0,1,0,1,4,2,4,0,0
13,0,1,0,1,4,3,4,0,0
13,0,1,0,1,4,4,4,3,3
13,0,1,0,1,4,5,4,8,8
13,0,1,0,1,4,6,4,7,7
13,0,1,0,2,3,2,4,0,0
13,0,1,0,2,3,3,4,0,0
13,0,1,0,2,3,4,4,6,6
13,0,1,0,2,3,5,4,13,13
13,0,1,0,2,3,6,4,9,9
13,0,1,1,1,3,2,4,0,0
13,0,1,1,1,3,3,4,1,1
13,0,1,1,1,3,4,4,15,15
13,0,1,1,1,3,5,4,23,23
13,0,1,1,1,3,6,4,12,12
13,0,1,1,2,2,2,4,0,0
13,0,1,1,2,2,3,4,1,1
13,0,1,1,2,2,4,4,22,22
13,0,1,1,2,2,5,4,30,30
13,0,1,1,2,2,6,4,15,15
13,0,3,0,0,2,2,4,1,1
13,0,3,0,0,2,3,4,1,1
13,0,3,0,0,2,4,4,1,1
13,0,3,0,0,2,5,4,0,0
13,0,3,0,1,1,2,4,2,2
13,0,3,0,1,1,3,4,1,1
13,0,3,0,1,1,4,4,2,2
13,0,3,0,1,1,5,4,0,0
13,1,2,0,0,2,2,4,1,1
13,1,2,0,0,2,3,4,2,2
13,1,2,0,0,2,4,4,6,6
13,1,2,0,0,2,5,4,2,2
13,1,2,0,1,1,2,4,3,3
13,1,2,0,1,1,3,4,3,3
13,1,2,0,1,1,4,4,10,10
13,1,2,0,1,1,5,4,3,3
14,0,0,0,0,7,2,4,0,0
14,0,0,0,0,7,3,4,0,0
14,0,0,0,0,7,4,4,0,0
14,0,0,0,0,7,5,4,0,0
14,0,0,0,0,7,6,4,0,0
14,0,0,0,0,7,7,4,2,2
14,0,0,0,1,6,2,4,0,0
14,0,0,0,1,6,3,4,0,0
14,0,0,0,1,6,4,4,0,0
14,0,0,0,1,6,5,4,0,0
14,0,0,0,1,6,6,4,4,4
14,0,0,0,1,6,7,4,4,4
14,0,0,0,2,5,2,4,0,0
14,0,0,0,2,5,3,4,0,0
14,0,0,0,2,5,4,4,0,0
14,0,0,0,2,5,5,4,1,1
14,0,0,0,2,5,6,4,7,7
14,0,0,0,2,5,7,4,6,6
14,0,0,0,3,4,2,4,0,0
14,0,0,0,3,4,3,4,0,0
14,0,0,0,3,4,4,4,0,0
14,0,0,0,3,4,5,4,2,2
14,0,0,0,3,4,6,4,9,9
14,0,0,0,3,4,7,4,7,7
14,0,0,1,1,5,2,4,0,0
14,0,0,1,1,5,3,4,0,0
14,0,0,1,1,5,4,4,0,0
14,0,0,1,1,5,5,4,4,4
14,0,0,1,1,5,6,4,15,15
14,0,0,1,1,5,7,4,8,8
14,0,0,1,2,4,2,4,0,0
14,0,0,1,2,4,3,4,0,0
14,0,0,1,2,4,4,4,1,1
14,0,0,1,2,4,5,4,10,10
14,0,0,1,2,4,6,4,24,24
14,0,0,1,2,4,7,4,12,12
14,0,0,1,3,3,2,4,0,0
14,0,0,1,3,3,3,4,0,0
14,0,0,1,3,3,4,4,2,2
14,0,0,1,3,3,5,4,13,13
14,0,0,1,3,3,6,4,28,28
14,0,0,1,3,3,7,4,13,13
14,0,0,2,2,3,2,4,0,0
14,0,0,2,2,3,3,4,0,0
14,0,0,2,2,3,4,4,4,4
14,0,0,2,2,3,5,4,19,19
14,0,0,2,2,3,6,4,36,36
14,0,0,2,2,3,7,4,16,16
14,0,2,0,0,4,2,4,0,0
14,0,2,0,0,4,3,4,0,0
14,0,2,0,0,4,4,4,3,3
14,0,2,0,0,4,5,4,4,4
14,0,2,0,0,4,6,4,1,1
14,0,2,0,1,3,2,4,0,0
14,0,2,0,1,3,3,4,1,1
14,0,2,0,1,3,4,4,9,9
14,0,2,0,1,3,5,4,10,10
14,0,2,0,1,3,6,4,3,3
14,0,2,0,2,2,2,4,0,0
14,0,2,0,2,2,3,4,1,1
14,0,2,0,2,2,4,4,14,14
14,0,2,0,2,2,5,4,13,13
14,0,2,0,2,2,6,4,3,3
14,0,2,1,1,2,2,4,1,1
14,0,2,1,1,2,3,4,3,3
14,0,2,1,1,2,4,4,25,25
14,0,2,1,1,2,5,4,21,21
14,0,2,1,1,2,6,4,6,6
14,0,4,0,0,1,2,4,1,1
14,0,4,0,0,1,3,4,0,0
14,0,4,0,0,1,4,4,0,0
14,0,4,0,0,1,5,4,0,0
14,1,1,0,0,4,2,4,0,0
14,1,1,0,0,4,3,4,0,0
14,1,1,0,0,4,4,4,3,3
14,1,1,0,0,4,5,4,8,8
14,1,1,0,0,4,6,4,7,7
14,1,1,0,1,3,2,4,0,0
14,1,1,0,1,3,3,4,1,1
14,1,1,0,1,3,4,4,15,15
14,1,1,0,1,3,5,4,23,23
14,1,1,0,1,3,6,4,12,12
14,1,1,0,2,2,2,4,0,0
14,1,1,0,2,2,3,4,1,1
14,1,1,0,2,2,4,4,22,22
14,1,1,0,2,2,5,4,30,30
14,1,1,0,2,2,6,4,15,15
14,1,1,1,1,2,2,4,1,1
14,1,1,1,1,2,3,4,4,4
14,1,1,1,1,2,4,4,47,47
14,1,1,1,1,2,5,4,51,51
14,1,1,1,1,2,6,4,21,21
14,1,3,0,0,1,2,4,2,2
14,1,3,0,0,1,3,4,1,1
14,1,3,0,0,1,4,4,2,2
14,1,3,0,0,1,5,4,0,0
14,2,2,0,0,1,2,4,2,2
14,2,2,0,0,1,3,4,1,1
14,2,2,0,0,1,4,4,4,4
14,2,2,0,0,1,5,4,1,1
15,0,1,0,0,6,2,4,0,0
15,0,1,0,0,6,3,4,0,0
15,0,1,0,0,6,4,4,0,0
15,0,1,0,0,6,5,4,0,0
15,0,1,0,0,6,6,4,4,4
15,0,1,0,0,6,7,4,4,4
15,0,1,0,1,5,2,4,0,0
15,0,1,0,1,5,3,4,0,0
15,0,1,0,1,5,4,4,0,0
15,0,1,0,1,5,5,4,4,4
15,0,1,0,1,5,6,4,15,15
15,0,1,0,1,5,7,4,8,8
15,0,1,0,2,4,2,4,0,0
15,0,1,0,2,4,3,4,0,0
15,0,1,0,2,4,4,4,1,1
15,0,1,0,2,4,5,4,10,10
15,0,1,0,2,4,6,4,24,24
